,origin,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,10,0.5211111111111111,0.23,0.2127777777777778,0.3611111111111111,0.3705555555555556,0.18777777777777777,0.5519444444444445,0.26,0.19694444444444445,0.32083333333333336,0.32416666666666666,0.21944444444444444,0.20194444444444445,0.30972222222222223,0.2275,0.23194444444444445,0.37416666666666665,0.3463888888888889,0.45611111111111113,0.5266666666666666,0.26666666666666666,0.24416666666666667,0.42527777777777775,0.4388888888888889,0.4255555555555556,0.36777777777777776,0.44333333333333336,0.29055555555555557,0.3775,0.465,0.4444444444444444,0.41305555555555556,0.45305555555555554,0.43666666666666665,0.3161111111111111,0.23055555555555557,0.35583333333333333,0.3288888888888889,0.4494444444444444,0.31222222222222223,0.34805555555555556,0.25805555555555554,0.3233333333333333,0.4463888888888889,0.5580555555555555,0.2841666666666667,0.5022222222222222,0.2425,0.10722222222222222,0.20555555555555555,0.19972222222222222,0.44472222222222224,0.22,0.4911111111111111,0.465,0.2947222222222222,0.3422222222222222,0.21472222222222223,0.3011111111111111,0.22027777777777777,0.36972222222222223,0.21833333333333332,0.0775,0.36583333333333334,0.5386111111111112,0.07555555555555556,0.1852777777777778,0.3322222222222222,0.24166666666666667,0.28583333333333333,0.37805555555555553,0.4255555555555556,0.46944444444444444,0.24972222222222223,0.43666666666666665,0.44805555555555554,0.2947222222222222,0.43805555555555553,0.21611111111111111,0.19805555555555557,0.3233333333333333,0.20527777777777778,0.25027777777777777,0.44083333333333335,0.5133333333333333,0.5452777777777778,0.1661111111111111,0.43944444444444447,0.52,0.4519444444444444,0.12166666666666667,0.45361111111111113,0.2577777777777778,0.49194444444444446,0.20722222222222222,0.14333333333333334,0.1875,0.17416666666666666,0.4861111111111111,0.29138888888888886
11,11,0.28888888888888886,0.3244444444444444,0.35083333333333333,0.3030555555555556,0.16166666666666665,0.3572222222222222,0.31972222222222224,0.2238888888888889,0.2638888888888889,0.24027777777777778,0.2311111111111111,0.3313888888888889,0.2627777777777778,0.37333333333333335,0.35888888888888887,0.3625,0.2247222222222222,0.4288888888888889,0.2238888888888889,0.34805555555555556,0.3566666666666667,0.33416666666666667,0.19305555555555556,0.20666666666666667,0.345,0.21888888888888888,0.2111111111111111,0.3541666666666667,0.37833333333333335,0.23277777777777778,0.44416666666666665,0.3325,0.3725,0.3458333333333333,0.09527777777777778,0.3358333333333333,0.12361111111111112,0.125,0.21722222222222223,0.23166666666666666,0.31083333333333335,0.22194444444444444,0.13055555555555556,0.4638888888888889,0.3258333333333333,0.21861111111111112,0.3236111111111111,0.3061111111111111,0.3413888888888889,0.32861111111111113,0.3022222222222222,0.4127777777777778,0.36666666666666664,0.2588888888888889,0.23277777777777778,0.2586111111111111,0.26166666666666666,0.32666666666666666,0.23305555555555554,0.35305555555555557,0.25027777777777777,0.2791666666666667,0.3963888888888889,0.15916666666666668,0.3063888888888889,0.39416666666666667,0.30833333333333335,0.16555555555555557,0.33305555555555555,0.24972222222222223,0.4661111111111111,0.19333333333333333,0.23722222222222222,0.31055555555555553,0.4113888888888889,0.21583333333333332,0.24861111111111112,0.20583333333333334,0.2797222222222222,0.2758333333333333,0.09472222222222222,0.3358333333333333,0.315,0.2086111111111111,0.2811111111111111,0.31305555555555553,0.34194444444444444,0.4436111111111111,0.3413888888888889,0.21972222222222224,0.44027777777777777,0.37305555555555553,0.375,0.25972222222222224,0.30333333333333334,0.37527777777777777,0.31027777777777776,0.3425,0.33611111111111114,0.21083333333333334
12,12,0.1947222222222222,0.3522222222222222,0.3786111111111111,0.3219444444444444,0.21666666666666667,0.385,0.22555555555555556,0.33555555555555555,0.2916666666666667,0.16361111111111112,0.28,0.3591666666666667,0.30444444444444446,0.4011111111111111,0.4013888888888889,0.38055555555555554,0.30333333333333334,0.4036111111111111,0.1297222222222222,0.25194444444444447,0.35638888888888887,0.3338888888888889,0.09694444444444444,0.1125,0.3425,0.29833333333333334,0.11694444444444445,0.3819444444444444,0.39055555555555554,0.1386111111111111,0.41888888888888887,0.33,0.37,0.3433333333333333,0.25277777777777777,0.3636111111111111,0.16583333333333333,0.20666666666666667,0.12305555555555556,0.14722222222222223,0.3422222222222222,0.33361111111111114,0.21222222222222223,0.4386111111111111,0.23166666666666666,0.29138888888888886,0.2275,0.3338888888888889,0.36916666666666664,0.3711111111111111,0.33,0.3875,0.4091666666666667,0.16472222222222221,0.1386111111111111,0.35083333333333333,0.12944444444444445,0.35444444444444445,0.28194444444444444,0.39555555555555555,0.24833333333333332,0.32083333333333336,0.395,0.21416666666666667,0.21222222222222223,0.3927777777777778,0.35083333333333333,0.11888888888888889,0.36083333333333334,0.36138888888888887,0.4661111111111111,0.09916666666666667,0.14305555555555555,0.3522222222222222,0.3861111111111111,0.12166666666666667,0.3388888888888889,0.11166666666666666,0.3075,0.3491666666666667,0.23083333333333333,0.37833333333333335,0.3427777777777778,0.11444444444444445,0.18694444444444444,0.21888888888888888,0.3844444444444444,0.41833333333333333,0.2452777777777778,0.12555555555555556,0.4388888888888889,0.3705555555555556,0.39194444444444443,0.16555555555555557,0.33111111111111113,0.40305555555555556,0.33805555555555555,0.37027777777777776,0.2511111111111111,0.12027777777777778
13,13,0.5683333333333334,0.3547222222222222,0.3383333333333333,0.40166666666666667,0.4111111111111111,0.3433333333333333,0.5991666666666666,0.3005555555555556,0.2941666666666667,0.37444444444444447,0.3861111111111111,0.375,0.2425,0.40694444444444444,0.04611111111111111,0.1661111111111111,0.4147222222222222,0.4436111111111111,0.5033333333333333,0.5672222222222222,0.1938888888888889,0.195,0.4725,0.4861111111111111,0.4791666666666667,0.4083333333333333,0.4905555555555556,0.3877777777777778,0.4747222222222222,0.5122222222222222,0.5416666666666666,0.4666666666666667,0.5066666666666667,0.48,0.3352777777777778,0.3561111111111111,0.40305555555555556,0.36944444444444446,0.49666666666666665,0.36583333333333334,0.4502777777777778,0.2986111111111111,0.37,0.5436111111111112,0.6052777777777778,0.32472222222222225,0.5427777777777778,0.3397222222222222,0.2627777777777778,0.08972222222222222,0.3325,0.5397222222222222,0.03861111111111111,0.5383333333333333,0.5122222222222222,0.3352777777777778,0.3958333333333333,0.37027777777777776,0.3675,0.1375,0.4102777777777778,0.2588888888888889,0.22916666666666666,0.4063888888888889,0.5858333333333333,0.22694444444444445,0.1361111111111111,0.38416666666666666,0.3672222222222222,0.3263888888888889,0.25555555555555554,0.4727777777777778,0.5166666666666667,0.2975,0.5383333333333333,0.49527777777777776,0.3352777777777778,0.48527777777777775,0.31333333333333335,0.23083333333333333,0.3511111111111111,0.13666666666666666,0.3486111111111111,0.4880555555555556,0.5605555555555556,0.5925,0.12611111111111112,0.5366666666666666,0.5605555555555556,0.49916666666666665,0.27305555555555555,0.5072222222222222,0.3591666666666667,0.5391666666666667,0.33361111111111114,0.29888888888888887,0.31305555555555553,0.2997222222222222,0.5266666666666666,0.345
14,14,0.4747222222222222,0.41194444444444445,0.39,0.4936111111111111,0.37194444444444447,0.44472222222222224,0.5036111111111111,0.3925,0.35138888888888886,0.18694444444444444,0.2675,0.41888888888888887,0.33916666666666667,0.2011111111111111,0.4361111111111111,0.4152777777777778,0.45861111111111114,0.14305555555555555,0.4097222222222222,0.5338888888888889,0.39111111111111113,0.3686111111111111,0.3788888888888889,0.3925,0.10361111111111111,0.45361111111111113,0.39694444444444443,0.20166666666666666,0.18694444444444444,0.4186111111111111,0.13277777777777777,0.13555555555555557,0.1461111111111111,0.09305555555555556,0.3963888888888889,0.37583333333333335,0.30944444444444447,0.3502777777777778,0.40305555555555556,0.20472222222222222,0.24138888888888888,0.39055555555555554,0.35583333333333333,0.16083333333333333,0.505,0.4166666666666667,0.5094444444444445,0.3402777777777778,0.4288888888888889,0.4058333333333333,0.38972222222222225,0.12694444444444444,0.4438888888888889,0.44472222222222224,0.4186111111111111,0.4272222222222222,0.30333333333333334,0.4141666666666667,0.25833333333333336,0.43027777777777776,0.46055555555555555,0.35555555555555557,0.4297222222222222,0.36944444444444446,0.5011111111111111,0.4275,0.38555555555555554,0.28583333333333333,0.3672222222222222,0.41833333333333333,0.5008333333333334,0.37916666666666665,0.4230555555555556,0.3869444444444444,0.12555555555555556,0.40166666666666667,0.4272222222222222,0.39166666666666666,0.3138888888888889,0.3975,0.37444444444444447,0.41305555555555556,0.3491666666666667,0.39444444444444443,0.46694444444444444,0.49694444444444447,0.4191666666666667,0.14055555555555554,0.5272222222222223,0.40555555555555556,0.4736111111111111,0.13555555555555557,0.3963888888888889,0.44555555555555554,0.39944444444444444,0.4627777777777778,0.4,0.43,0.5311111111111111,0.2411111111111111
15,15,0.15444444444444444,0.4930555555555556,0.5194444444444445,0.3686111111111111,0.2588888888888889,0.5258333333333334,0.09527777777777778,0.38222222222222224,0.4325,0.2997222222222222,0.3997222222222222,0.5,0.44055555555555553,0.5419444444444445,0.5475,0.5372222222222223,0.34555555555555556,0.5369444444444444,0.15916666666666668,0.2986111111111111,0.5063888888888889,0.48388888888888887,0.1436111111111111,0.09694444444444444,0.4625,0.34055555555555556,0.1463888888888889,0.5227777777777778,0.5269444444444444,0.1272222222222222,0.5522222222222222,0.45361111111111113,0.48833333333333334,0.47,0.2833333333333333,0.5044444444444445,0.1963888888888889,0.23722222222222222,0.11166666666666666,0.2833333333333333,0.47944444444444445,0.38027777777777777,0.2427777777777778,0.5719444444444445,0.10138888888888889,0.33361111111111114,0.27416666666666667,0.4747222222222222,0.51,0.5172222222222222,0.4708333333333333,0.5208333333333334,0.5552777777777778,0.15333333333333332,0.1272222222222222,0.39444444444444443,0.2775,0.49527777777777776,0.40166666666666667,0.5416666666666666,0.295,0.45694444444444443,0.545,0.2563888888888889,0.08194444444444444,0.5427777777777778,0.49694444444444447,0.28944444444444445,0.5016666666666667,0.40805555555555556,0.6161111111111112,0.20666666666666667,0.13166666666666665,0.48833333333333334,0.5194444444444445,0.08805555555555555,0.3825,0.0975,0.4483333333333333,0.47944444444444445,0.2613888888888889,0.5244444444444445,0.4836111111111111,0.09527777777777778,0.14666666666666667,0.08861111111111111,0.5305555555555556,0.5516666666666666,0.29194444444444445,0.155,0.5888888888888889,0.4888888888888889,0.5436111111111112,0.15416666666666667,0.47194444444444444,0.5438888888888889,0.47888888888888886,0.5111111111111111,0.28055555555555556,0.2563888888888889
16,16,0.41388888888888886,0.23027777777777778,0.25666666666666665,0.24666666666666667,0.24888888888888888,0.26305555555555554,0.44472222222222224,0.14555555555555555,0.16972222222222222,0.25166666666666665,0.2063888888888889,0.23722222222222222,0.1388888888888889,0.2791666666666667,0.24,0.2038888888888889,0.25972222222222224,0.31583333333333335,0.3488888888888889,0.4122222222222222,0.185,0.1625,0.31805555555555554,0.33166666666666667,0.35638888888888887,0.25333333333333335,0.33611111111111114,0.26,0.33666666666666667,0.35777777777777775,0.41388888888888886,0.3438888888888889,0.3838888888888889,0.3572222222222222,0.1675,0.24166666666666667,0.24861111111111112,0.20722222222222222,0.3422222222222222,0.24305555555555555,0.26916666666666667,0.1436111111111111,0.20166666666666666,0.41583333333333333,0.4508333333333333,0.16972222222222222,0.3877777777777778,0.21194444444444444,0.24722222222222223,0.20972222222222223,0.20805555555555555,0.37833333333333335,0.2477777777777778,0.3838888888888889,0.35777777777777775,0.1802777777777778,0.27305555555555555,0.2325,0.18638888888888888,0.23416666666666666,0.25527777777777777,0.15527777777777776,0.2561111111111111,0.24638888888888888,0.4313888888888889,0.2538888888888889,0.17305555555555555,0.2286111111111111,0.2388888888888889,0.1713888888888889,0.30527777777777776,0.31833333333333336,0.3622222222222222,0.18666666666666668,0.37027777777777776,0.3408333333333333,0.1802777777777778,0.3308333333333333,0.18555555555555556,0.08305555555555555,0.18333333333333332,0.17722222222222223,0.22083333333333333,0.33361111111111114,0.4061111111111111,0.43805555555555553,0.22305555555555556,0.4091666666666667,0.40555555555555556,0.3447222222222222,0.3,0.3844444444444444,0.26666666666666666,0.38472222222222224,0.20916666666666667,0.2811111111111111,0.21611111111111111,0.24833333333333332,0.37166666666666665,0.2222222222222222
17,17,0.36083333333333334,0.26861111111111113,0.295,0.21472222222222223,0.17944444444444443,0.3013888888888889,0.39166666666666666,0.11361111111111111,0.20805555555555555,0.29,0.24472222222222223,0.27555555555555555,0.11722222222222223,0.3175,0.2658333333333333,0.24138888888888888,0.1836111111111111,0.3541666666666667,0.29583333333333334,0.38027777777777777,0.2225,0.2,0.265,0.2786111111111111,0.3947222222222222,0.17777777777777778,0.28305555555555556,0.29833333333333334,0.375,0.3047222222222222,0.45222222222222225,0.38222222222222224,0.4222222222222222,0.39555555555555555,0.10472222222222222,0.28,0.18083333333333335,0.13777777777777778,0.2891666666666667,0.2813888888888889,0.3075,0.11166666666666666,0.1322222222222222,0.45416666666666666,0.3977777777777778,0.13777777777777778,0.35583333333333333,0.25027777777777777,0.2852777777777778,0.23555555555555555,0.24638888888888888,0.4166666666666667,0.27361111111111114,0.3308333333333333,0.3047222222222222,0.14833333333333334,0.3113888888888889,0.2708333333333333,0.2247222222222222,0.26,0.22333333333333333,0.13361111111111112,0.28055555555555556,0.17694444444444443,0.37833333333333335,0.2783333333333333,0.21055555555555555,0.2627777777777778,0.2772222222222222,0.13944444444444445,0.32972222222222225,0.2652777777777778,0.30916666666666665,0.165,0.4086111111111111,0.2877777777777778,0.14833333333333334,0.2777777777777778,0.2238888888888889,0.19583333333333333,0.12055555555555555,0.21472222222222223,0.25916666666666666,0.28055555555555556,0.35305555555555557,0.385,0.24888888888888888,0.4475,0.3736111111111111,0.2916666666666667,0.3244444444444444,0.42277777777777775,0.305,0.33166666666666667,0.2475,0.3194444444444444,0.2544444444444444,0.2816666666666667,0.3397222222222222,0.26055555555555554
18,18,0.3525,0.3,0.3263888888888889,0.38166666666666665,0.26,0.3327777777777778,0.3852777777777778,0.28055555555555556,0.23944444444444443,0.05277777777777778,0.2613888888888889,0.30694444444444446,0.22722222222222221,0.3055555555555556,0.32416666666666666,0.30333333333333334,0.3466666666666667,0.2475,0.2875,0.4097222222222222,0.2791666666666667,0.25666666666666665,0.25472222222222224,0.2702777777777778,0.24027777777777778,0.3416666666666667,0.2747222222222222,0.3061111111111111,0.2625,0.29638888888888887,0.2627777777777778,0.2586111111111111,0.2925,0.2311111111111111,0.28444444444444444,0.3113888888888889,0.1975,0.23833333333333334,0.2808333333333333,0.05444444444444444,0.2677777777777778,0.2786111111111111,0.24388888888888888,0.2825,0.3913888888888889,0.3047222222222222,0.3852777777777778,0.285,0.3169444444444444,0.29388888888888887,0.2777777777777778,0.2313888888888889,0.33194444444444443,0.3225,0.29638888888888887,0.31527777777777777,0.15305555555555556,0.3022222222222222,0.2688888888888889,0.31833333333333336,0.3486111111111111,0.2436111111111111,0.31777777777777777,0.2575,0.37194444444444447,0.31555555555555553,0.27361111111111114,0.1738888888888889,0.31194444444444447,0.3063888888888889,0.3888888888888889,0.2569444444444444,0.30083333333333334,0.275,0.23,0.27944444444444444,0.31527777777777777,0.26944444444444443,0.2586111111111111,0.28555555555555556,0.2625,0.3011111111111111,0.29388888888888887,0.2722222222222222,0.3447222222222222,0.3786111111111111,0.30722222222222223,0.26222222222222225,0.40305555555555556,0.2833333333333333,0.3616666666666667,0.28194444444444444,0.30444444444444446,0.3233333333333333,0.2788888888888889,0.35083333333333333,0.28583333333333333,0.31805555555555554,0.4088888888888889,0.09083333333333334
19,19,0.31305555555555553,0.2525,0.2788888888888889,0.3308333333333333,0.21027777777777779,0.2852777777777778,0.3438888888888889,0.22972222222222222,0.19194444444444445,0.1688888888888889,0.15722222222222224,0.2594444444444444,0.18166666666666667,0.3013888888888889,0.2786111111111111,0.2577777777777778,0.29694444444444446,0.28805555555555556,0.24805555555555556,0.37194444444444447,0.2336111111111111,0.2111111111111111,0.21694444444444444,0.23083333333333333,0.2775,0.29194444444444445,0.23527777777777778,0.2822222222222222,0.2638888888888889,0.2569444444444444,0.30333333333333334,0.265,0.305,0.2783333333333333,0.23472222222222222,0.2638888888888889,0.14777777777777779,0.18861111111111112,0.24138888888888888,0.17083333333333334,0.20527777777777778,0.22777777777777777,0.19416666666666665,0.32305555555555554,0.35,0.2538888888888889,0.3475,0.23416666666666666,0.26944444444444443,0.24833333333333332,0.23027777777777778,0.27194444444444443,0.2863888888888889,0.28305555555555556,0.2569444444444444,0.2644444444444444,0.19416666666666665,0.25472222222222224,0.15916666666666668,0.2727777777777778,0.29888888888888887,0.19805555555555557,0.2722222222222222,0.20777777777777778,0.33055555555555555,0.27,0.22805555555555557,0.105,0.2611111111111111,0.25555555555555554,0.3433333333333333,0.2175,0.2613888888888889,0.22944444444444445,0.27055555555555555,0.24,0.2644444444444444,0.23,0.20777777777777778,0.23472222222222222,0.2127777777777778,0.25555555555555554,0.24305555555555555,0.23277777777777778,0.30527777777777776,0.3372222222222222,0.26166666666666666,0.30277777777777776,0.36527777777777776,0.24388888888888888,0.3161111111111111,0.3055555555555556,0.2588888888888889,0.2838888888888889,0.2313888888888889,0.30333333333333334,0.23833333333333334,0.27055555555555555,0.36944444444444446,0.14333333333333334
20,20,0.4033333333333333,0.21972222222222224,0.2461111111111111,0.24666666666666667,0.23833333333333334,0.2525,0.43416666666666665,0.14555555555555555,0.15916666666666668,0.2411111111111111,0.19583333333333333,0.22666666666666666,0.1388888888888889,0.26861111111111113,0.245,0.21222222222222223,0.2511111111111111,0.30527777777777776,0.3383333333333333,0.4122222222222222,0.19333333333333333,0.17083333333333334,0.3075,0.3211111111111111,0.3458333333333333,0.2452777777777778,0.32555555555555554,0.24944444444444444,0.32611111111111113,0.3472222222222222,0.4033333333333333,0.3333333333333333,0.37333333333333335,0.3466666666666667,0.15694444444444444,0.2311111111111111,0.23805555555555555,0.19722222222222222,0.33166666666666667,0.2325,0.2586111111111111,0.1436111111111111,0.19166666666666668,0.4052777777777778,0.44027777777777777,0.16972222222222222,0.3877777777777778,0.2013888888888889,0.23666666666666666,0.21472222222222223,0.1975,0.36777777777777776,0.25277777777777777,0.37333333333333335,0.3472222222222222,0.1802777777777778,0.2625,0.22194444444444444,0.17583333333333334,0.23916666666666667,0.25527777777777777,0.15527777777777776,0.2561111111111111,0.23583333333333334,0.42083333333333334,0.2538888888888889,0.18138888888888888,0.21805555555555556,0.22833333333333333,0.1713888888888889,0.30527777777777776,0.30777777777777776,0.3516666666666667,0.18666666666666668,0.3597222222222222,0.3302777777777778,0.1802777777777778,0.3202777777777778,0.175,0.0913888888888889,0.17277777777777778,0.18555555555555556,0.21027777777777779,0.32305555555555554,0.39555555555555555,0.4275,0.22805555555555557,0.39861111111111114,0.40555555555555556,0.33416666666666667,0.3,0.3738888888888889,0.2561111111111111,0.37416666666666665,0.1986111111111111,0.27055555555555555,0.20555555555555555,0.23777777777777778,0.37166666666666665,0.21166666666666667
21,21,0.4025,0.235,0.2613888888888889,0.24416666666666667,0.2388888888888889,0.2677777777777778,0.43333333333333335,0.14305555555555555,0.17444444444444446,0.2563888888888889,0.2111111111111111,0.24194444444444443,0.1363888888888889,0.2838888888888889,0.2436111111111111,0.21444444444444444,0.25166666666666665,0.32055555555555554,0.3375,0.4097222222222222,0.19555555555555557,0.17305555555555555,0.30666666666666664,0.3202777777777778,0.3611111111111111,0.24583333333333332,0.32472222222222225,0.26472222222222225,0.3413888888888889,0.3463888888888889,0.4186111111111111,0.3486111111111111,0.38861111111111113,0.36194444444444446,0.1575,0.24638888888888888,0.23722222222222222,0.19777777777777777,0.3308333333333333,0.2477777777777778,0.2738888888888889,0.1411111111111111,0.1922222222222222,0.42055555555555557,0.43944444444444447,0.16722222222222222,0.3852777777777778,0.21666666666666667,0.25194444444444447,0.21333333333333335,0.2127777777777778,0.38305555555555554,0.2513888888888889,0.3725,0.3463888888888889,0.17777777777777778,0.2777777777777778,0.23722222222222222,0.19111111111111112,0.23777777777777778,0.25277777777777777,0.1527777777777778,0.2536111111111111,0.2363888888888889,0.42,0.2513888888888889,0.1836111111111111,0.23333333333333334,0.2436111111111111,0.1688888888888889,0.30277777777777776,0.30694444444444446,0.35083333333333333,0.18416666666666667,0.375,0.32944444444444443,0.17777777777777778,0.3194444444444444,0.19027777777777777,0.10972222222222222,0.17333333333333334,0.18777777777777777,0.22555555555555556,0.32222222222222224,0.3947222222222222,0.4266666666666667,0.22666666666666666,0.41388888888888886,0.40305555555555556,0.3333333333333333,0.2975,0.38916666666666666,0.2675,0.37333333333333335,0.21388888888888888,0.28583333333333333,0.22083333333333333,0.25472222222222224,0.36916666666666664,0.22694444444444445
22,22,0.35,0.3175,0.3438888888888889,0.39916666666666667,0.2775,0.3502777777777778,0.3827777777777778,0.2980555555555556,0.2569444444444444,0.034166666666666665,0.2788888888888889,0.3244444444444444,0.24472222222222223,0.30416666666666664,0.3416666666666667,0.32083333333333336,0.3641666666666667,0.2461111111111111,0.285,0.4072222222222222,0.2966666666666667,0.27416666666666667,0.25222222222222224,0.2677777777777778,0.23333333333333334,0.3591666666666667,0.2722222222222222,0.3047222222222222,0.27166666666666667,0.29388888888888887,0.2613888888888889,0.25166666666666665,0.28555555555555556,0.22416666666666665,0.30194444444444446,0.3288888888888889,0.215,0.25583333333333336,0.2783333333333333,0.051944444444444446,0.28694444444444445,0.2961111111111111,0.2613888888888889,0.2811111111111111,0.3888888888888889,0.32222222222222224,0.3827777777777778,0.3025,0.33444444444444443,0.3113888888888889,0.29527777777777775,0.23,0.34944444444444445,0.32,0.29388888888888887,0.3327777777777778,0.15055555555555555,0.31972222222222224,0.28805555555555556,0.3358333333333333,0.3661111111111111,0.2611111111111111,0.3352777777777778,0.275,0.36944444444444446,0.33305555555555555,0.2911111111111111,0.19944444444444445,0.32944444444444443,0.3238888888888889,0.4063888888888889,0.2544444444444444,0.29833333333333334,0.2925,0.2286111111111111,0.27694444444444444,0.3327777777777778,0.26694444444444443,0.2761111111111111,0.3030555555555556,0.28,0.3186111111111111,0.3113888888888889,0.2697222222222222,0.3422222222222222,0.3761111111111111,0.32472222222222225,0.2608333333333333,0.40055555555555555,0.2808333333333333,0.37916666666666665,0.275,0.3219444444444444,0.32083333333333336,0.29638888888888887,0.36833333333333335,0.30333333333333334,0.33555555555555555,0.4063888888888889,0.08833333333333333
23,23,0.42138888888888887,0.26222222222222225,0.2886111111111111,0.25055555555555553,0.23944444444444443,0.295,0.45222222222222225,0.14944444444444444,0.20166666666666666,0.2836111111111111,0.23833333333333334,0.26916666666666667,0.155,0.3111111111111111,0.2575,0.23305555555555554,0.25222222222222224,0.3477777777777778,0.35583333333333333,0.4161111111111111,0.21416666666666667,0.19166666666666668,0.32555555555555554,0.33916666666666667,0.3883333333333333,0.24638888888888888,0.34305555555555556,0.29194444444444445,0.3686111111111111,0.36527777777777776,0.44583333333333336,0.37583333333333335,0.41583333333333333,0.38916666666666666,0.15805555555555556,0.27361111111111114,0.24138888888888888,0.19833333333333333,0.3497222222222222,0.275,0.3011111111111111,0.1475,0.19277777777777777,0.4477777777777778,0.4583333333333333,0.1736111111111111,0.39166666666666666,0.24388888888888888,0.27694444444444444,0.22722222222222221,0.24,0.4102777777777778,0.2652777777777778,0.3913888888888889,0.36527777777777776,0.18416666666666667,0.305,0.2644444444444444,0.21833333333333332,0.25166666666666665,0.25916666666666666,0.1713888888888889,0.2722222222222222,0.23694444444444446,0.4388888888888889,0.27,0.20222222222222222,0.26055555555555554,0.2708333333333333,0.17527777777777778,0.3213888888888889,0.3258333333333333,0.36972222222222223,0.20277777777777778,0.4022222222222222,0.34833333333333333,0.18416666666666667,0.3383333333333333,0.2175,0.14416666666666667,0.1738888888888889,0.2063888888888889,0.25277777777777777,0.34055555555555556,0.4136111111111111,0.44555555555555554,0.24055555555555555,0.4411111111111111,0.40944444444444444,0.3516666666666667,0.3161111111111111,0.41638888888888886,0.2947222222222222,0.39222222222222225,0.2411111111111111,0.31305555555555553,0.24805555555555556,0.2733333333333333,0.37555555555555553,0.25416666666666665
24,24,0.49194444444444446,0.29638888888888887,0.2477777777777778,0.4122222222222222,0.38916666666666666,0.32666666666666666,0.5227777777777778,0.3111111111111111,0.23333333333333334,0.2897222222222222,0.16833333333333333,0.30083333333333334,0.2875,0.18388888888888888,0.35638888888888887,0.3525,0.42527777777777775,0.17444444444444446,0.42694444444444446,0.5511111111111111,0.33944444444444444,0.3169444444444444,0.39611111111111114,0.4097222222222222,0.2738888888888889,0.41888888888888887,0.4141666666666667,0.19416666666666665,0.1,0.43583333333333335,0.22305555555555556,0.30583333333333335,0.3163888888888889,0.2708333333333333,0.3638888888888889,0.2336111111111111,0.32666666666666666,0.3675,0.42027777777777775,0.2966666666666667,0.11027777777777778,0.30916666666666665,0.37305555555555553,0.21555555555555556,0.5288888888888889,0.3352777777777778,0.5266666666666666,0.19805555555555557,0.31083333333333335,0.32611111111111113,0.27166666666666667,0.16055555555555556,0.3641666666666667,0.46194444444444444,0.43583333333333335,0.3458333333333333,0.35194444444444445,0.2961111111111111,0.11055555555555556,0.35055555555555556,0.42083333333333334,0.3038888888888889,0.3436111111111111,0.38666666666666666,0.5094444444444445,0.3413888888888889,0.30583333333333335,0.31972222222222224,0.225,0.33694444444444444,0.44916666666666666,0.3963888888888889,0.44027777777777777,0.3352777777777778,0.1525,0.41888888888888887,0.3458333333333333,0.4088888888888889,0.17166666666666666,0.3161111111111111,0.3705555555555556,0.3258333333333333,0.20694444444444443,0.4116666666666667,0.4841666666666667,0.5161111111111111,0.33944444444444444,0.1913888888888889,0.5444444444444444,0.42277777777777775,0.3875,0.30583333333333335,0.25416666666666665,0.4627777777777778,0.2602777777777778,0.3447222222222222,0.2525,0.31194444444444447,0.5372222222222223,0.3011111111111111
25,25,0.4216666666666667,0.23805555555555555,0.2644444444444444,0.24027777777777778,0.24972222222222223,0.2708333333333333,0.4525,0.13916666666666666,0.1775,0.2594444444444444,0.21416666666666667,0.245,0.1325,0.28694444444444445,0.235,0.21055555555555555,0.25333333333333335,0.3236111111111111,0.3566666666666667,0.4058333333333333,0.19166666666666668,0.16916666666666666,0.3258333333333333,0.33944444444444444,0.3641666666666667,0.24694444444444444,0.3438888888888889,0.2677777777777778,0.34444444444444444,0.3655555555555556,0.4216666666666667,0.3516666666666667,0.39166666666666666,0.365,0.17527777777777778,0.24944444444444444,0.2511111111111111,0.20805555555555555,0.35,0.25083333333333335,0.27694444444444444,0.13722222222222222,0.2025,0.4236111111111111,0.45861111111111114,0.16333333333333333,0.3813888888888889,0.21972222222222224,0.2544444444444444,0.20472222222222222,0.21583333333333332,0.3861111111111111,0.2427777777777778,0.39166666666666666,0.3655555555555556,0.1738888888888889,0.2808333333333333,0.24027777777777778,0.19416666666666665,0.22916666666666666,0.24888888888888888,0.14888888888888888,0.24972222222222223,0.245,0.43916666666666665,0.2475,0.17972222222222223,0.2363888888888889,0.24666666666666667,0.165,0.29888888888888887,0.32611111111111113,0.37,0.1802777777777778,0.37805555555555553,0.3486111111111111,0.1738888888888889,0.3386111111111111,0.19333333333333333,0.09888888888888889,0.19111111111111112,0.18388888888888888,0.2286111111111111,0.3413888888888889,0.41388888888888886,0.44583333333333336,0.21805555555555556,0.41694444444444445,0.39916666666666667,0.3525,0.2936111111111111,0.39222222222222225,0.27444444444444444,0.3925,0.21694444444444444,0.29055555555555557,0.2238888888888889,0.25083333333333335,0.36527777777777776,0.23
